,Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
4721,Prince Royce,Dilema,3ivfLh885IydQvVgC3lhr3,56,0.412,0.753,250027,0.741,0.0,0,0.101,-5.103,0,0.0432,124.018,4,0.885
4722,Gucci Mane,Miss My Woe (feat. Rico Love),5gLJFqhjXwsxJdrugDIQDq,53,0.0918,0.693,258480,0.682,0.0,9,0.186,-6.131,1,0.331,159.95,4,0.193
4723,Twiddle,Syncopated Healing,7wY92RilZka5FCdSvoyOtC,49,0.595,0.418,278291,0.809,2.6e-05,0,0.0746,-4.725,0,0.0492,103.496,4,0.837
4724,JayBe,Subeme la Radio,07rleNBsbf9YzgQ5XqEWZ5,50,0.0723,0.816,76903,0.754,0.0,9,0.336,-6.78,1,0.143,96.07,4,0.828
4725,Yung Gravy,"Karen, Pt. 2",3txlIcuRnjIerl96JxNQS3,51,0.798,0.525,101707,0.749,0.0,2,0.118,-4.211,0,0.272,77.303,4,0.697
4726,Rudimental,Sun Comes Up (feat. James Arthur),6SUocL0caib4mLHe8ZrZzi,66,0.00791,0.619,232627,0.858,0.0,10,0.173,-5.28,1,0.0929,106.017,4,0.23
4727,Aaron Cole,Right on Time (feat. Tobymac),2vMAoAyBQiKGfMwSwd8eE9,52,0.0469,0.651,199427,0.766,0.0,7,0.1,-5.391,1,0.0414,100.018,4,0.795
4728,Courtney Barnett,Over Everything,1EvsBXlRgZaVzZ3unJ6yT6,51,0.114,0.542,379853,0.868,0.0224,11,0.356,-4.581,0,0.037,120.016,4,0.65
4729,Phoria,Melatonin (Unplugged),1IkjoLXB9LEf3w32Wk07X3,59,0.88,0.54,325281,0.222,0.000587,8,0.346,-12.846,0,0.0321,128.871,5,0.28
4730,Seven Lions,Cold Skin - MiTiS Remix,22szgJ9WufVHgefSgOD6Dv,52,0.144,0.519,236712,0.874,0.0016,10,0.0548,-4.219,1,0.0389,145.944,4,0.166
4731,Arizona Zervas,Shit You Love,3lGfw2ByPFfVaY8cqSWft0,52,0.0115,0.713,195000,0.781,0.0,5,0.251,-4.375,0,0.0468,160.038,4,0.653
4732,Rita Springer,Defender,5cPA0Fa2Z1M7B6eAPWg92P,52,0.396,0.42,437420,0.419,0.0,7,0.0746,-8.187,1,0.0291,139.875,4,0.13
4733,Adriel Favela,Azul Se Mira,6MQE4LJqH7eexqTycMflVg,56,0.546,0.768,169018,0.586,0.0,8,0.248,-6.138,0,0.0299,112.014,3,0.793
4734,Ann Marie,Different,1E5FCfx4XTQ1Dm1xSJYACN,51,0.206,0.56,240588,0.528,1.12e-06,9,0.0993,-8.483,1,0.0835,182.018,4,0.371
4735,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),46xDHGYxW0Z2o20sOsWLAx,53,0.00273,0.524,199973,0.772,0.000169,7,0.224,-6.696,0,0.152,169.855,4,0.237
4736,Betty Who,Wanna Be,6Jo0NEaU8Ray3TEl1LVkw7,53,0.09,0.665,210907,0.715,0.0,4,0.14,-4.887,1,0.0518,98.967,4,0.379
4737,Regengeräusche,Rain Sounds - Meditate,1IDJAau6x97H6MzLQCDynd,58,0.595,0.431,135262,0.997,0.98,1,0.881,-21.809,0,0.0425,111.034,3,0.00542
4738,lil ricefield,HOHO!,39THZB4Euxq4G4d48tNEmh,52,0.106,0.923,178005,0.614,1.35e-05,4,0.218,-8.047,1,0.18,99.979,4,0.629
4739,Pascal Letoublon,Friendships,3S2XkZJH5P3AqYk8ChYsWB,64,0.137,0.726,242016,0.78,0.914,11,0.0985,-6.312,0,0.0414,119.991,4,0.0742
4740,Simla,Looped Repeating Dryer,5FlhiCTrefdSp9wZufeXP4,55,0.0,0.0,156506,0.0,0.0,0,0.0,-42.757,0,0.0,0.0,0,0.0
4741,Neck Deep,Motion Sickness,2zb0TZbEprJhFjrbW74cWt,55,0.000372,0.578,205126,0.983,0.00221,7,0.322,-3.008,1,0.0824,105.013,4,0.397
4742,Ella Vos,Rearrange,6UXBFqtZdXzX4bkpqOPsDi,54,0.298,0.687,186456,0.429,0.00032,10,0.193,-6.524,1,0.0344,121.11,4,0.232
4743,Poemme,Tadpoles,1Y4BfksWNxJkJX5bHL8Amo,52,0.92,0.151,311000,0.127,0.953,2,0.0951,-24.148,1,0.0398,89.794,4,0.0626
4744,j'san,cozy winter,3b63o7pis3sznct3Z6EN24,54,0.855,0.627,150000,0.465,0.895,0,0.31,-15.152,1,0.166,127.739,4,0.688
4745,Xuitcasecity,That Way,7na5yrDaMnmn1SciUH7zPk,53,0.0885,0.667,195717,0.699,0.0,8,0.17,-5.632,0,0.0573,129.923,4,0.539
4746,Dream Easy Collective,Ultimately,0I0ZackSSk90oGUJtfKnJd,52,0.896,0.734,142028,0.22,0.0,5,0.339,-17.295,1,0.226,106.977,4,0.625
4747,XXXTENTACION,Came2Kill,3IqYzuTpPn3npkxdKh4dtk,52,0.0197,0.754,109521,0.649,3.6e-05,11,0.129,-4.572,0,0.147,119.949,4,0.211
4748,Shawn Mendes,Treat You Better,48DKpTEVJ2pAjxQbWTad3q,62,0.106,0.444,187973,0.819,0.0,10,0.107,-4.078,0,0.341,82.695,4,0.747
4749,$uicideBoy$,Planting The Roots Only To Fall Out The Tree,4XaK6jmDKtsKpH83MDMG6s,53,0.141,0.798,117159,0.676,0.0,8,0.118,-3.063,0,0.251,124.034,4,0.706
4750,Josie O'Connor,Santa Lucia,5Pbi5dc3jkvGN5ava2RwIx,54,0.994,0.651,152200,0.0428,0.965,7,0.113,-21.645,1,0.0945,139.736,3,0.415
4751,Mexican Institute Of Sound,Jálale - Instrumental,3867GnEX4Jd10J0pNNfwpH,52,0.00115,0.768,174949,0.985,0.891,4,0.0491,-5.661,1,0.0556,99.985,4,0.802
4752,Kane Brown,What Ifs,7sQJDTH7VfwERzHbUao0TB,51,0.00982,0.599,188253,0.819,0.0,10,0.171,-3.833,1,0.0286,125.989,4,0.663
4753,Romeo Santos,Un Vuelo A La (feat. Jessie Reyez),7yZaCeloDZFlzVZhEnCUit,55,0.663,0.533,202897,0.524,0.0,0,0.303,-5.329,1,0.0794,174.043,3,0.679
4754,Wage War,Gravity,33TWAlDSc32np6U9FDjiZN,52,9.45e-05,0.398,231627,0.96,3.01e-05,8,0.145,-5.426,1,0.0611,164.95,4,0.317
4755,1 AMVRKA,American Muscle,55l6kGGKacjxHPYubgsir2,50,0.00817,0.687,263230,0.452,0.0,5,0.121,-5.591,1,0.0629,139.919,4,0.382
4756,Norman Brown,It Keeps Coming Back,6n5vmGSzSdv1aRTdZyEbZf,52,0.674,0.593,249300,0.63,0.908,10,0.367,-8.86,1,0.0306,91.988,4,0.623
4757,Thomas Rhett,Grave,5EYh4YAbdgwQu6UZfrXaYk,51,0.0438,0.549,193680,0.622,0.0,5,0.166,-5.504,1,0.0289,141.804,4,0.555
4758,Idealism,dont say a word,6cufomJu4w7bQEUGctpDf9,54,0.558,0.579,144000,0.499,0.492,2,0.494,-11.197,1,0.121,160.093,4,0.213
4759,P!nk,Where We Go,4kUHQ01RTSbI75az5hjdOR,59,0.00834,0.636,267493,0.738,0.0,3,0.163,-4.366,1,0.045,115.028,4,0.476
4760,Declan McKenna,Listen to Your Friends,4mvPRLDf0ZedTzzXaXEavJ,56,0.293,0.324,258933,0.839,0.0,9,0.224,-7.08,1,0.0819,99.941,4,0.679
4761,Plies,Check Callin (feat. YoungBoy Never Broke Again),64OFZXf5IvSBYX8dS8Wlaj,50,0.00919,0.639,213677,0.64,0.0,2,0.169,-4.174,1,0.205,154.87,4,0.192
4762,Los Rugar,El Pistolero Huapango,5Vzy610yOsvT5q88NVqiqT,54,0.487,0.799,225411,0.976,0.0914,5,0.208,-2.377,0,0.0453,134.891,4,0.9
4763,Catfish and the Bottlemen,Read My Mind,6ZKPjllGZw0oYq9wg4xqwo,50,0.647,0.586,258061,0.503,0.0,2,0.0945,-7.777,1,0.0332,134.181,4,0.448
4764,Phora,To the Moon,2k1BSkz7e6dWNS4OXrbdon,50,0.624,0.54,252320,0.572,0.0,9,0.14,-8.665,1,0.115,82.562,3,0.43
4765,RIZ LA VIE,Stay,5wlj1E4jrOyOzECMNU8A27,51,0.813,0.777,230244,0.542,0.00013,0,0.0841,-8.287,1,0.0353,122.965,4,0.419
4766,Trace Adkins,Still a Soldier,0twloQAnQbMRwCy9uDW8Q8,51,0.00801,0.542,197107,0.709,0.0,6,0.154,-5.798,0,0.0392,96.986,4,0.436
4767,Russ,Act Now,1CmDHKA6LLC6LIhw9brYKV,53,0.184,0.595,189427,0.657,0.0,8,0.107,-5.635,0,0.469,83.192,4,0.474
4768,Bruno Mars,24K Magic - R3hab Remix,1nSzCAvAvzJj5oIt7m90G0,60,0.146,0.763,158678,0.708,0.0,5,0.33,-5.692,0,0.209,106.175,4,0.566
4769,Will Eastman,"Elizabeth, 6:00 a.m.",0bLBPmTWtxF1mqMtSIXgDh,58,0.108,0.779,400000,0.596,0.844,6,0.103,-9.036,1,0.0526,122.999,4,0.245
4770,Rain Man,Habit - T-Mass Remix,1iXkMRIHkutEsOdN2SkvdP,56,0.174,0.439,233617,0.829,0.0,2,0.391,-2.969,0,0.0679,149.932,4,0.375
4771,Daniel Kaede,Distant Fortune,2rJhBVb3Sx6hNiKtewDG7b,56,0.963,0.696,201866,0.238,0.9,7,0.114,-14.687,1,0.0459,121.319,4,0.395
4772,Feng Suave,"Honey, There's No Time",6utl2puTMct2t0ntNnZc68,57,0.631,0.614,261022,0.398,0.000758,9,0.115,-11.917,1,0.0707,127.973,4,0.563
4773,Daddy Yankee,Hula Hoop,7ztcWZ0EB6akSzlb8BUaqG,62,0.113,0.798,236493,0.818,0.00315,6,0.0942,-4.628,1,0.0801,176.0,4,0.951
4774,Miranda Boumedin,Rosemary's Baby Theme,11g6hWrwFI6Omj2n14mvRa,57,0.911,0.836,175513,0.103,0.75,7,0.108,-15.612,0,0.0712,96.033,3,0.0776
4775,NAV,Sleep,3hcAHrLQ2FsYhf8Y5Qywlp,52,0.187,0.758,186000,0.582,0.0,10,0.103,-6.813,0,0.153,160.037,4,0.506
4776,Cage The Elephant,Right Before My Eyes - Unpeeled,7d6qX28ITEgBUhCJ86SeYq,54,0.829,0.495,280213,0.185,0.0,2,0.113,-10.275,1,0.0305,123.974,4,0.272
4777,Olga Chung,Santa Baby,1zUZLc6VpIxR7RbnGWoUKz,56,0.627,0.782,184884,0.192,0.0,4,0.124,-12.045,0,0.0786,86.105,4,0.527
4778,Rex Orange County,Rain Man,4Ozmbn4LIW5WVZhhHuk1Gp,54,0.988,0.389,44120,0.292,0.891,5,0.117,-9.636,1,0.0548,86.598,3,0.321
4779,DAY6,아 왜 I Wait,0ZO2iSS12JTftv10cSCYf8,59,0.00414,0.47,218678,0.902,0.0,11,0.0884,-3.744,0,0.231,175.048,4,0.346
4780,Manuel Turizo,Una Lady Como Tú - Remix,7MMRoGvm7uhoUVhGvHJ3yW,62,0.392,0.518,228480,0.532,0.0,4,0.355,-7.402,1,0.0771,95.008,4,0.741
4781,Hollow Coves,The Woods,08bo51XXjxoJRv3O9tuUaj,59,0.411,0.802,241547,0.41,0.000994,9,0.0941,-12.793,1,0.0455,106.05,4,0.224
4782,Tranquil Cove,Twin Peaks Theme,3eIxdm9dIgW7gtVdrIhanL,57,0.961,0.116,210995,0.0809,0.962,8,0.109,-24.907,1,0.0442,85.632,4,0.0436
4783,Lost Sky,Fearless Pt. II,4VZH6OfxPy1nNE7KbtVKyK,63,0.282,0.729,194182,0.928,0.00147,6,0.12,-4.279,1,0.0515,110.002,4,0.322
4784,NEFFEX,Careless,61RsA1VPJu0JFVsxMxwW6b,61,0.0849,0.712,296800,0.545,0.0,10,0.095,-8.401,1,0.11,74.996,4,0.44
4785,Jhené Aiko,Trip,0ShtJHFyIDql6ZbbhJwf6Q,51,0.0871,0.607,216093,0.388,0.0,6,0.104,-12.402,1,0.329,107.091,5,0.404
4786,Aries,DEADMAN WUNDERLAND,2O4HtQxdG0JaN85SzNhaWr,53,0.206,0.592,135000,0.847,0.0,4,0.281,-3.784,1,0.0475,112.032,4,0.369
4787,MAGIC GIANT,Set On Fire,49YNXgHWiNSxz2wGtXCVZ7,53,0.0133,0.229,215653,0.871,2.18e-06,6,0.266,-4.558,1,0.103,86.965,4,0.395
4788,MISSIO,I Don't Even Care About You,1WqufDaYuPfploeAnwZuGI,54,0.000708,0.539,215413,0.704,0.00368,11,0.0782,-6.861,0,0.045,145.056,4,0.185
4789,potsu,another.wun,6auvpJaVDpfgtYnpNwqF2x,54,0.906,0.759,105789,0.166,0.757,7,0.0848,-18.605,1,0.0849,76.068,4,0.589
4790,ASTRO,Crazy Sexy Cool,1EDYaBb4axYaE3wIKvcSfw,59,0.0464,0.7,196740,0.803,0.0,7,0.0954,-4.082,1,0.215,105.098,4,0.391
4791,Pink Guy,Help,2SmXJEhm1yJvXK6Hx4XAYT,55,0.734,0.837,165040,0.554,5.6e-05,2,0.129,-10.165,1,0.109,117.012,4,0.676
4792,Steven Universe,Something Entirely New,5Ghk0ASTtfCFZoNgcr2wC6,53,0.837,0.584,107117,0.14,0.000279,2,0.0666,-17.267,0,0.0426,59.971,4,0.0957
4793,Christopher Colman,The Way You Look Tonight,3oksIZw39GJiKiT90PazpT,57,0.995,0.757,226400,0.00875,0.965,10,0.106,-29.108,1,0.0686,74.963,4,0.314
4794,YoungBoy Never Broke Again,Coordination,3YHkKOY5RDvghLRFp3MCyd,49,0.12,0.826,181824,0.629,0.0,7,0.15,-5.593,0,0.202,140.014,4,0.805
4795,NoMBe,Freak Like Me,5U6ZzFbxI9AHpWUWEy8rw7,53,0.0306,0.685,176890,0.568,2.93e-06,1,0.458,-6.487,1,0.0575,96.012,4,0.453
4796,Midland,More Than A Fever,5t6GawlTh3qmDpncM495yl,50,0.0841,0.697,222733,0.863,2.06e-06,5,0.0957,-6.77,1,0.0277,112.014,4,0.928
4797,The Man Who,Bet on You,02Ce7oG6iV06SQpqHS6xYZ,54,0.00323,0.528,242280,0.679,6.7e-05,1,0.132,-4.363,1,0.0332,157.906,4,0.299
4798,Mira Sorrenti,Walk On By,4sIMKF0bpWKADQSsGG7UNX,54,0.993,0.532,195883,0.0719,0.942,8,0.119,-18.511,1,0.0646,78.474,4,0.153
4799,Tyla Yaweh,Drugs & Pain,7v5tZiHSglBIeMU4jf1VC3,54,0.226,0.898,138057,0.363,0.0,6,0.0746,-8.877,1,0.17,140.037,4,0.798
4800,Gorillaz,"The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)",67fRHOlaYQQFG67D9DkdnW,56,0.182,0.446,234933,0.648,1.13e-05,11,0.348,-6.773,0,0.3,86.021,4,0.696
4801,Joep Beving,Ab Ovo,5BRfucuiAf5IYRbwBYBYPZ,59,0.992,0.393,288280,0.0429,0.925,9,0.0821,-25.727,0,0.0341,135.405,4,0.0394
4802,Dr. Dog,Survive,3zsKQLLnCLiCTsMT3MdaS0,50,0.0378,0.589,243737,0.812,0.00158,2,0.312,-6.436,1,0.0324,118.87,4,0.72
4803,Jack Harlow,Dark Knight,6OxyOevBbHpYDsJL1RaVuT,51,0.0501,0.9,135747,0.432,1.23e-06,0,0.111,-8.249,1,0.091,135.047,4,0.155
4804,Cristopher Varela,The Ludlows,2RcFfAkh3x0oAF2rgYLoNl,57,0.96,0.635,154984,0.193,0.851,6,0.109,-11.838,1,0.0476,147.511,3,0.318
4805,H.E.R.,Wait For It,2CcstVa4AIry0N18o0kChA,52,0.199,0.735,135800,0.347,4.36e-05,5,0.115,-14.819,1,0.21,78.929,3,0.293
4806,Main Source,Live at the Barbeque - 2017 Remastered Version,4PvcavllGpo6lB8VkIgXIZ,54,0.0794,0.767,275090,0.909,0.0,6,0.389,-4.347,0,0.276,102.074,4,0.39
4807,Foster The People,Pay the Man,5EeZuhVQdnUkpCiknMTeoP,56,0.00148,0.688,233720,0.769,1.08e-05,6,0.262,-5.52,0,0.0376,99.969,4,0.505
4808,The Shins,Name For You,6qnaCx4wQQBqFd9XdQyWjC,53,0.00563,0.639,189493,0.76,0.0,0,0.668,-5.402,1,0.0317,123.089,4,0.877
4809,Julyan Brynn,Svalbard,4JfiZjxURRSroTqETjK2za,58,0.972,0.676,199832,0.175,0.855,7,0.114,-11.793,0,0.0409,84.685,4,0.141
4810,Omina Faré,Skinny Love,7gHdyyJJdyuYy5BXKL59JI,54,0.994,0.757,138521,0.0564,0.955,11,0.106,-21.657,1,0.0569,113.977,4,0.0713
4811,Laura Dreyfuss,Requiem,4BoTrCdVPZHU4iBC0kcid7,52,0.446,0.409,259693,0.404,0.0,4,0.132,-6.517,1,0.0285,80.356,4,0.288
4812,Kodak Black,Off the Land,4i32ns3wiz22LjTDkoED08,50,0.193,0.767,225726,0.397,0.0,5,0.118,-9.798,1,0.0898,64.937,4,0.477
4813,POWERS,Heavy,0OBIHrjv88N4SEtf2INos5,54,0.00563,0.739,234356,0.689,5.39e-06,4,0.102,-3.726,0,0.0468,102.018,4,0.897
4814,Walker & Royce,Role Models,5a8I5duAd2jiGrmRHUZ185,50,0.0282,0.705,259695,0.531,0.0132,7,0.221,-8.391,1,0.0337,125.992,4,0.143
4815,Avenged Sevenfold,Wish You Were Here,4JwxJm8zCPbc1DMcfVdbBl,57,0.00177,0.572,313919,0.567,0.00793,7,0.0689,-8.432,1,0.0298,130.018,4,0.29
4816,Night Riots,All For You,6VVd4kRfzBsZqFbvEAjloh,52,0.0103,0.475,235334,0.881,2.54e-06,2,0.074,-3.207,1,0.0573,140.912,3,0.426
4817,Future,POA,52SuMdAYS2jvKQhODi0ARY,52,0.000441,0.818,248748,0.746,2.11e-06,11,0.176,-6.187,0,0.177,147.977,4,0.609
4818,Khalid,Saved,6Hf1P9AHMH3ngy73RVAUdm,55,0.231,0.734,208982,0.44,0.0,10,0.0962,-10.246,0,0.172,81.071,4,0.529
4819,A Boogie Wit da Hoodie,If I Gotta Go,6KdA9pz4KS4avq0CUqblAV,51,0.19,0.664,203776,0.542,0.0,9,0.324,-6.917,0,0.27,140.865,4,0.0852
4820,Logan Paul,Santa Diss Track,77KSe5DWzspNMX9U8fDqDz,55,0.353,0.877,146747,0.714,0.0,2,0.0905,-5.137,1,0.255,83.022,4,0.639
4821,Josh A,North Korea,2b2qSK0oDewx0sA11Zv4Ru,54,0.72,0.678,153835,0.712,0.0,6,0.174,-5.492,1,0.186,140.13,4,0.337
4822,BluntOne,Loved Ones,43iOWRh6448rFtwBX6CAfZ,52,0.163,0.811,99765,0.181,0.88,4,0.0861,-11.996,0,0.446,38.498,4,0.469
4823,Puma Blue,Want Me,65N9abRNej5yT3nuE2jEcE,54,0.852,0.339,266733,0.197,0.015,10,0.111,-13.937,0,0.0362,91.33,1,0.0385
4824,athena,"I Was Ill, but I Think I'm Ok Now",6LfDp1eLqXXBs7h54XWNb9,54,0.797,0.626,102307,0.401,0.955,10,0.102,-13.008,1,0.077,89.999,4,0.284
4825,Miley Cyrus,I Would Die For You,39vly7Z4VLImfggnEDEUzf,56,0.18,0.618,173867,0.374,0.0,9,0.182,-7.524,0,0.0298,95.92,4,0.202
4826,El Fantasma,Los Corridones - En Vivo,4sMs51x8lDCEGONvxhgSr3,53,0.702,0.92,137163,0.381,0.000116,7,0.0448,-6.004,1,0.287,117.159,3,0.963
4827,Caleb Belkin,Winter,3bs9cgGM9p5XCaNG46y5n2,54,0.252,0.781,121115,0.241,0.712,1,0.11,-11.162,0,0.0523,143.907,4,0.434
4828,Ruelle,The Other Side,69El8bwwxvL6MKfDCwdRHR,59,0.89,0.252,251347,0.317,9.46e-05,6,0.139,-8.199,0,0.0381,76.809,3,0.16
4829,Rook1e,Alone Together,7vJfDxu8HB8vLCiDDK8qLr,52,0.478,0.601,108976,0.565,0.0,7,0.195,-6.46,1,0.174,75.377,4,0.815
4830,Carla Morrison,Te Regalo,2Ye46ZY2LKOQTPXaauQisB,67,0.968,0.59,242447,0.115,0.0,2,0.0871,-10.034,1,0.0385,121.692,4,0.33
4831,Yelawolf,Daylight,32HzgWf70ShWzUgV9cAlQ7,54,0.22,0.628,287787,0.887,0.0,0,0.123,-7.25,1,0.407,82.572,4,0.42
4832,Ghostemane,Hexada,4Ao4XHlqBTKsCil8R6e8fD,56,0.0605,0.579,135822,0.813,3.5e-05,7,0.365,-4.573,1,0.367,107.609,4,0.312
4833,Frank Sinatra,Mistletoe And Holly,6zPuGWyVD5hY1on54zcKdE,54,0.868,0.54,139400,0.127,0.0,9,0.0723,-13.266,1,0.0428,109.933,4,0.305
4834,Jhené Aiko,OLLA (Only Lovers Left Alive),1DlMzdRaFpIABvx07jCgvQ,51,0.000107,0.759,348693,0.874,0.0,1,0.0898,-6.972,1,0.0401,119.993,4,0.564
4835,Mastodon,Show Yourself,1dfHpGeaXunLRNvzSZOZtc,55,4.99e-06,0.468,182893,0.977,0.0213,8,0.0543,-4.198,1,0.0645,134.996,4,0.493
4836,Miranda Boumedin,New Moon (The Meadow),4GlWMkerBAgg4x4smEHGia,57,0.965,0.73,253638,0.0916,0.844,8,0.115,-13.629,0,0.0621,109.678,4,0.181
4837,DED,Anti-Everything,2JKNnH7OFhyPNLF90PoEDB,52,0.00251,0.678,194868,0.967,0.0,1,0.264,-3.548,1,0.0873,109.03,4,0.365
4838,The Rainforest Collective,Zen Nature Sounds,5AltIifJScpUdJyQNxf3oj,56,0.857,0.2,165297,0.985,0.509,5,0.263,-11.21,0,0.179,51.636,4,0.0201
4839,Linkin Park,Halfway Right,1KvyBpAxgllKW7bQb0GYCR,59,0.0134,0.655,217067,0.626,0.0,6,0.349,-7.155,0,0.045,134.028,4,0.498
4840,P!nk,Whatever You Want,4NbffevAm9frDOlBMDp0hl,60,0.00475,0.572,242813,0.742,0.0,2,0.339,-3.783,1,0.0432,90.056,4,0.263
4841,mt. fujitive,lullabies,7zXWaCJa0THIqVnRRCn0sB,54,0.973,0.599,105640,0.102,0.91,2,0.0688,-22.749,1,0.031,127.152,4,0.0396
4842,Allie X,Casanova,18L5VERD6h5q6PVjQAVVa2,55,0.174,0.746,226043,0.839,0.0,11,0.125,-3.849,0,0.114,109.995,4,0.744
4843,Sam Smith,Too Good At Goodbyes - Acoustic,1JhuXhMiTBavuRXQTsGOdV,66,0.846,0.462,220096,0.272,0.0,5,0.138,-9.274,1,0.0456,86.816,4,0.262
4844,Moneybagg Yo,Collateral Damage,3Jxih4VcEsfk4FTeIxRzjG,49,0.241,0.727,177485,0.821,0.0,6,0.144,-2.235,0,0.196,142.037,4,0.544
4845,Koryn Hawthorne,Speak The Name,0LnkKSCtoWYMziO5MBbKCv,51,0.594,0.347,292855,0.548,0.0,5,0.137,-7.047,0,0.0389,130.798,4,0.236
4846,atlas,broken record,4df1eUwAjDqJFwrqSUmhxI,52,0.211,0.675,219075,0.691,0.00058,11,0.0824,-6.806,0,0.0825,124.967,4,0.333
4847,A$AP Twelvyy,Strapped,3U0xbYGTtYZAUv3lEwPebJ,54,0.459,0.724,197867,0.534,5.77e-05,8,0.152,-8.631,0,0.353,87.987,4,0.112
4848,The Startups,Digital Waves,4tqaJjFXlhN75RqVJmoyYD,53,0.0,0.0,141910,1.98e-05,0.903,1,0.118,-44.811,1,0.0,0.0,0,0.0
4849,ODESZA,Line Of Sight (feat. WYNNE & Mansionair),2IUHcSxFPDKLRVgjXxvKjl,51,0.0334,0.558,237140,0.733,0.00193,8,0.193,-6.65,1,0.0693,89.992,4,0.173
4850,Machine Gun Kelly,The Gunner,6qST0IPVo7CCmKqxmTfCAm,52,0.00368,0.757,218093,0.868,0.0168,10,0.131,-4.783,0,0.0971,122.972,4,0.316
4851,Big Wild,Crickets,1L3UxfVNQRO6HuFwPBTBtp,49,0.117,0.608,162909,0.621,0.177,8,0.225,-7.017,0,0.0469,82.514,4,0.335
4852,Lecrae,Broke,7A2dius6RtCZDWbJmNe6gQ,51,0.0346,0.74,179880,0.651,1.02e-06,0,0.123,-4.932,1,0.242,120.106,4,0.176
4853,A Boogie Wit da Hoodie,Get to You,5P1vipFCNi7SiOEVGqCc3s,51,0.828,0.664,206712,0.537,0.0,0,0.109,-7.127,0,0.328,77.053,4,0.281
4854,Elevation Worship,Como en el Cielo (Here as in Heaven),7gR2K9p8v5BB0uGLCcVimW,58,0.0488,0.336,499213,0.461,0.000194,2,0.111,-10.892,1,0.0362,139.133,4,0.101
4855,Tame Impala,Taxi’s Here,1T5tDibcj3AmFmPxYGm6vp,55,0.621,0.571,287307,0.568,0.513,7,0.0687,-6.969,0,0.0316,101.001,4,0.431
4856,A Boogie Wit da Hoodie,Bad Girl (feat. Trey Songz & Robin Thicke),3KIPN9BE8rh6ueIFYZHrIZ,52,0.614,0.723,229413,0.589,0.0,2,0.11,-6.225,1,0.332,109.753,4,0.477
4857,Two Friends,Just A Kid (feat. Kevin Writer),7edv4Plv9cHk6SZjynVn3E,52,0.308,0.639,214202,0.748,0.0,9,0.0691,-4.703,1,0.143,120.306,5,0.64
4858,Matt Redman,Gracefully Broken,3TMFxaCtDbBGi0UeGH2dzc,53,0.302,0.322,350480,0.666,0.0,9,0.0643,-5.527,1,0.0466,175.603,4,0.156
4859,Alfredo Olivas,Todo O Nada,0snAM2wzhyQkT1zQmFliLG,61,0.225,0.674,234013,0.802,0.0,0,0.108,-4.428,1,0.0335,154.673,4,0.947
4860,Gucci Mane,Make Love,2jIT1TfSIjVik7Qu1B6P5h,52,0.00528,0.972,300160,0.563,0.00257,11,0.111,-6.983,1,0.156,129.984,4,0.217
4861,YoungBoy Never Broke Again,Ride on 'Em,1N2x0Da4fvqHIOstjDRc5y,50,0.0167,0.806,175994,0.743,0.0,0,0.163,-5.682,1,0.122,107.255,5,0.299
4862,Sickick,Mind Games,21a1k8q3DJtsF8GorRfcL8,56,0.461,0.69,258353,0.453,0.069,9,0.172,-9.312,1,0.0439,84.992,4,0.348
4863,Dagames,Get Out,2DPx6OV0oGhe8teGPfiw3H,55,0.204,0.657,243264,0.896,0.0,3,0.101,-6.258,0,0.172,129.972,4,0.963
4864,Eddie Berman,Easy Rider,3MCaKeccHJ13bLYCEQtQFq,53,0.499,0.569,229800,0.472,0.017,4,0.11,-10.222,1,0.0263,115.359,4,0.326
4865,Astrid S,Such A Boy,3oIhthYPSKwAwJLA8JClkV,61,0.0481,0.668,210680,0.776,2.2e-06,6,0.0798,-5.167,0,0.111,95.003,4,0.461
4866,Joey Purp,Girls @ (feat. Chance the Rapper),5p7sELomeqtq9ypH3VeVH1,53,0.00797,0.939,212950,0.539,6.83e-05,7,0.089,-7.304,1,0.25,110.012,4,0.63
4867,6 Dogs,Someone,35Snx1H03o0t9VrPQcrjnu,52,0.228,0.673,185078,0.445,0.383,1,0.313,-10.325,0,0.0521,135.027,4,0.195
4868,Super Simple Songs,If You're Happy,7HDs6BkJumMnN00yV9GuC4,57,0.325,0.966,110846,0.257,0.0,5,0.0916,-10.952,1,0.0987,114.897,4,0.954
4869,offonoff,gold (Feat. Dean),0EYOhg4jMf7hCLeQIxlvKL,56,0.57,0.883,236053,0.647,1.05e-06,10,0.359,-8.2,0,0.0799,117.016,4,0.729
4870,blink-182,Misery,1gofFAslBqWqeZ1F73GaJe,55,0.00814,0.463,231987,0.949,1.3e-05,7,0.601,-3.092,1,0.0978,162.02,4,0.577
4871,The Blake Robinson Synthetic Orchestra,An Unhealthy Obsession,43FkY9svV70r8PmBL7ypUh,53,0.175,0.761,178351,0.529,0.0,1,0.0776,-9.46,0,0.0367,95.004,4,0.855
4872,Ghostemane,Kali Yuga,7vNYfMAh3bvHGmRxve1YAg,54,0.26,0.777,140613,0.812,0.264,8,0.185,-5.146,1,0.0447,139.961,3,0.452
